[-21.9619140625, 4.680915605794301, 5.582545178343494, 0.6730041670793705, 4.967824004977993, 1.9426655331323774, 4.74551741737245, 0.7814690262902058, 5.561041780362246, 0.14426630121295828]
[-22.8740234375, 3.1034966195540297, 0.5196232449607936, 4.736145922932853, 4.7314603716639425, 2.1748817725432446, 0.7594082504300826, 3.186931085267341, 0.9849305794451656, 0.802770128809143]
[-22.8447265625, 3.372806730305837, 0.1887182523977557, 6.044936261868828, 4.496183553783109, 1.5575152154708118, 1.7358556677953874, 3.9150705255235208, 3.859515834521893, 5.09921609647631]
[-23.5654296875, 3.1381457726267876, 1.1319377448658836, 6.23506893392175, 3.0489559924789043, 1.2656911700186417, 1.0898640382716775, 3.21959519763006, 0.9738808019093598, 0.5370014236245376]
[-22.669921875, 0.7944516839612128, 3.061228846868585, 3.12145411349309, 2.3846611151956814, 1.0480065067681923, 4.45569822257684, 4.492519930349105, 6.2162954606306835, 1.407446284108184]
[-22.7529296875, 4.644267916800014, 4.701218989259633, 4.42663945092467, 0.8793641712990315, 3.2473923763107746, 0.3676307526126269, 1.6804569830756537, 4.80377875048889, 1.750713703467192]
[-22.6533203125, 5.400422174950547, 3.1824171349210104, 5.3737654840608355, 3.0784951290223237, 6.150793259023943, 2.3069264972960837, 2.699154235449913, 6.00258530536634, 0.03693570880737672]
[-23.6064453125, 3.0033369199053874, 0.2527587234312945, 6.021382059579616, 0.4080684177309689, 4.2956631568917505, 2.424977006263563, 3.1445682850090333, 2.127393555250662, 3.7183950672601327]
[-23.591796875, 3.311500729862342, 5.945619911121538, 0.6163144229492606, 1.6146058868419098, 5.022017000279987, 1.141487650751962, 3.306178280287139, 3.637315168762248, 2.329388368206641]
[-23.1533203125, 0.022960710875104786, 2.24267431805452, 5.161115043912476, 0.6496129053442455, 4.032536980773312, 1.5104174037048472, 2.8774839957429026, 3.1345737461873506, 0.25629944892334194]
[-23.7177734375, 6.174797531109059, 2.703890046476993, 1.4061530085928948, 3.0785647904560958, 5.929642471599713, 4.928429110377414, 6.203898432262033, 1.274734438409217, 5.829134845538568]
[-23.623046875, 3.1939840685471346, 3.6874038314407107, 1.2084063805707097, 4.518985465928455, 5.308202728055065, 3.092153656681027, 0.13653881251207564, 5.993629364520706, 5.158769640073969]
[-22.7138671875, 3.4004811249035534, 2.712638979034147, 4.288785520369268, 4.701913417594553, 0.200008723700559, 0.41346341525978514, 6.205759410277185, 4.0829073259865, 2.5141313723719656]
[-22.9052734375, 6.226234466587683, 5.294096355852716, 2.7796112725249884, 4.7693233129833725, 4.644452643845779, 4.104960548079026, 0.2425547806888655, 0.6209274681017027, 1.0733629614801896]
[-22.609375, 1.6246858501400412, 5.0290558043831055, 2.967061284199966, 1.4727114342959606, 0.49943281549703833, 2.9226755027856255, 1.2343748836108919, 0.0460535177971767, 3.031841783686778]
[-23.8642578125, 1.5941130235939047, 2.928689664752997, 6.226454206967629, 2.940540104523138, 4.553838678417623, 1.6131572708181037, 3.2187171444262455, 4.656322958756234, 6.063045625374839]
[-23.0029296875, 0.4354809582023486, 5.498240409766352, 0.030729800186565227, 5.919142129574822, 1.8959785136017948, 1.3950998984426963, 5.437555977387329, 1.5125339207090485, 3.062020070790906]
[-23.228515625, 3.069404901450588, 3.1127174214829334, 1.305343541431736, 2.8425966122095603, 3.7749183693103583, 2.776407223808858, 6.280162308983034, 3.9422906499528123, 4.691471385328145]
[-22.3935546875, 0.02245753727558441, 5.049711227004146, 5.180737814683685, 2.346714065896791, 0.15818422654772687, 3.3831558916974735, 6.084246866950076, 4.052771917123801, 5.07719644231387]
[-22.103515625, 3.1830474724481106, 0.03153059795433414, 5.724028882415701, 6.0343703080266815, 3.9279052004645627, 3.570436912900021, 4.714058096727039, 5.010436448211767, 3.8015033148258883]
[-22.4521484375, 0.10466335816660484, 4.745823435457331, 5.001651108802013, 0.7021865107077264, 5.487504717086228, 0.22437774744829267, 3.3243626956499397, 0.6328673258479439, 1.0692994073794595]
[-22.9892578125, 3.763577032506645, 1.8073255338421346, 4.355211188759365, 0.8948451494189493, 4.969898266150627, 2.4356029369354317, 3.200953740974702, 6.053754855600478, 2.2454453409485216]
[-22.8173828125, 0.2775662175223813, 5.2726011753545405, 4.656059599364299, 1.6364453636239733, 4.858575879128555, 4.119377648759352, 4.774346710224993, 4.7805243902462635, 4.564267378034585]
